geneID,transcript_id,class,condition,qc_fail,fA,fU,fG,fC,au_content,gc_content,mrna_length,di_AA,di_AU,di_AG,di_AC,di_UA,di_UU,di_UG,di_UC,di_GA,di_GU,di_GG,di_GC,di_CA,di_CU,di_CG,di_CC,rrach_count,rrach_per_kb,aaach_count,aaach_per_kb,utr5_length,utr3_length,cds_length,utr3_au_content,utr3_estimated,cds_protein_mismatch,long_3utr,ptc_proxy,mfe,mfe_per_nt,ensemble_fe,frac_paired,n_stemloops,rnafold_status,n_stemloops_per_kb,utr5_fraction,utr3_fraction,cds_fraction
AT1G62380,AT1G62380.1,1,HS,False,0.3133608815426997,0.284435261707989,0.2224517906336088,0.1797520661157025,0.5977961432506887,0.4022038567493113,1452,0.1019986216402481,0.0778773259820813,0.0792556857339765,0.0544452101998621,0.0496209510682288,0.0916609235010337,0.0785665058580289,0.0640937284631288,0.0902825637491385,0.056512749827705,0.0468642315644383,0.0289455547898001,0.0716747070985527,0.0585802894555479,0.0172294968986905,0.0323914541695382,21,14.462809917355372,5,3.443526170798898,304,185,960,0.7081,False,3,0,0,-386.1,-0.2659090909090909,,0.6295,27.0,computed,18.59504132231405,0.209366391184573,0.12741046831955924,0.6611570247933884
AT1G62560,AT1G62560.2,1,NS,False,0.3174255691768826,0.2955341506129597,0.2062171628721541,0.1808231173380035,0.6129597197898424,0.3870402802101576,2284,0.1187034603591765,0.0902321506789312,0.0560665790626368,0.052562417871222,0.0713972842750766,0.1029347349978099,0.0661410424879544,0.0551905387647831,0.0692071835304424,0.0595707402540516,0.0446780551905387,0.0324134910205869,0.0582566798072711,0.0424879544459045,0.0394218134034165,0.0407358738501971,32,14.010507880910684,15,6.567425569176884,178,915,1188,0.6984,False,3,0,0,-591.1,-0.258800350262697,,0.6138,40.0,computed,17.513134851138354,0.07793345008756568,0.40061295971978983,0.5201401050788091
AT1G62710,AT1G62710.1,0,depleted,False,0.2905215928210881,0.2916432978126753,0.2249018508132361,0.1929332585530005,0.5821648906337633,0.4178351093662367,1783,0.0914702581369248,0.0808080808080808,0.0600448933782267,0.0578002244668911,0.0718294051627385,0.0942760942760942,0.0667789001122334,0.0589225589225589,0.069023569023569,0.0600448933782267,0.0538720538720538,0.042087542087542,0.0578002244668911,0.0566778900112233,0.0443322109988776,0.0342312008978675,22,12.33875490745934,8,4.48681996634885,126,196,1458,0.7398,False,3,0,0,-478.3,-0.2682557487380819,,0.6057,36.0,computed,20.19068984856983,0.07066741446999439,0.10992708917554683,0.8177229388670779
AT1G63000,AT1G63000.1,1,HS,False,0.3130968622100955,0.2933151432469304,0.1950886766712141,0.1984993178717599,0.6064120054570259,0.3935879945429741,1466,0.1331058020477815,0.0737201365187713,0.0464163822525597,0.0600682593856655,0.0532423208191126,0.1023890784982935,0.0634812286689419,0.0744027303754266,0.0703071672354948,0.0539249146757679,0.0443686006825938,0.0266211604095563,0.0559726962457337,0.0634812286689419,0.0409556313993174,0.0375426621160409,24,16.37107776261937,13,8.867667121418826,299,261,903,0.7586,False,3,0,0,-365.0,-0.2489768076398363,,0.6317,29.0,computed,19.781718963165076,0.20395634379263303,0.17803547066848568,0.6159618008185539
AT1G63130,AT1G63130.1,0,depleted,False,0.2884761182714177,0.3195602729340409,0.2259287338893101,0.1660348749052312,0.6080363912054587,0.3919636087945413,2638,0.0875995449374289,0.0872203261281759,0.067880166856276,0.0458854759196056,0.0595373530527114,0.1092150170648464,0.0887372013651877,0.061812665908229,0.080773606370876,0.0621918847174819,0.049298445202882,0.0337504740235115,0.0606750094804702,0.0610542282897231,0.0197193780811528,0.024649222601441,26,9.855951478392722,12,4.548900682335103,336,409,1890,0.6504,False,3,0,0,-690.2,-0.2616376042456406,,0.6308,45.0,computed,17.058377558756636,0.12736921910538287,0.15504169825625475,0.7164518574677786
AT1G63460,AT1G63460.1,1,NS,False,0.3072215422276622,0.2998776009791922,0.1884944920440636,0.204406364749082,0.6070991432068543,0.3929008567931457,817,0.1115196078431372,0.0772058823529411,0.0588235294117647,0.0600490196078431,0.0539215686274509,0.1041666666666666,0.071078431372549,0.0698529411764705,0.0784313725490196,0.0441176470588235,0.0306372549019607,0.0355392156862745,0.0625,0.0747549019607843,0.0281862745098039,0.0392156862745098,12,14.687882496940023,4,4.895960832313341,172,141,501,0.6667,False,3,0,0,-198.4,-0.2428396572827417,,0.6242,18.0,computed,22.031823745410037,0.21052631578947367,0.17258261933904528,0.6132190942472461
AT1G63610,AT1G63610.2,1,HS,False,0.3007175472928897,0.2831050228310502,0.2263535551206784,0.1898238747553816,0.58382257012394,0.41617742987606,1533,0.1103133159268929,0.0796344647519582,0.0678851174934725,0.0430809399477806,0.0443864229765013,0.0900783289817232,0.085509138381201,0.06266318537859,0.0848563968668407,0.0509138381201044,0.04177545691906,0.0489556135770235,0.0607049608355091,0.06266318537859,0.031331592689295,0.0352480417754569,20,13.046314416177433,3,1.9569471624266144,124,635,771,0.6173,False,3,0,0,-416.9,-0.2719504240052185,,0.6067,27.0,computed,17.61252446183953,0.08088714938030006,0.4142204827136334,0.50293542074364
AT1G63800,AT1G63800.1,0,depleted,False,0.3217213114754098,0.3104508196721312,0.2151639344262295,0.1526639344262295,0.632172131147541,0.367827868852459,976,0.121025641025641,0.1097435897435897,0.0584615384615384,0.0317948717948717,0.0646153846153846,0.0841025641025641,0.1015384615384615,0.0605128205128205,0.0923076923076923,0.0656410256410256,0.0317948717948717,0.0256410256410256,0.0441025641025641,0.0512820512820512,0.0225641025641025,0.0348717948717948,13,13.31967213114754,5,5.122950819672131,122,296,555,0.6892,False,3,0,0,-221.07,-0.2265061475409836,,0.623,12.0,computed,12.295081967213115,0.125,0.30327868852459017,0.5686475409836066
AT1G64065,AT1G64065.1,0,depleted,False,0.3301960784313725,0.3090196078431372,0.1976470588235294,0.1631372549019608,0.6392156862745098,0.3607843137254902,1275,0.1365777080062794,0.0832025117739403,0.0588697017268445,0.0518053375196232,0.0659340659340659,0.1145996860282574,0.0596546310832025,0.0682888540031397,0.0824175824175824,0.0572998430141287,0.0423861852433281,0.0156985871271585,0.0455259026687598,0.054160125588697,0.0361067503924646,0.0274725274725274,23,18.03921568627451,12,9.411764705882351,373,257,642,0.7354,False,3,0,0,-295.8,-0.232,,0.6322,19.0,computed,14.901960784313726,0.29254901960784313,0.2015686274509804,0.5035294117647059
AT1G64400,AT1G64400.1,1,HS,False,0.3057885906040268,0.2940436241610738,0.222734899328859,0.1774328859060402,0.5998322147651006,0.4001677852348993,2384,0.1007133864876206,0.0843474611833823,0.0751154007553503,0.0457406630297943,0.0612673101133025,0.0885438522870331,0.0772135963071758,0.0667226185480486,0.0797314309693663,0.058749475451112,0.0465799412505245,0.0377675199328577,0.0642047838858581,0.0625262274443978,0.0239194292908099,0.0268569030633655,35,14.681208053691275,14,5.87248322147651,154,232,1995,0.7198,False,3,0,0,-640.5,-0.2686661073825503,,0.6384,37.0,computed,15.52013422818792,0.06459731543624161,0.09731543624161074,0.8368288590604027
AT1G64680,AT1G64680.2,1,HS,False,0.2658823529411764,0.2862745098039215,0.2611764705882353,0.1866666666666666,0.552156862745098,0.4478431372549019,1275,0.065149136577708,0.0690737833594976,0.0871271585557299,0.0447409733124018,0.0580847723704866,0.086342229199372,0.086342229199372,0.0557299843014128,0.0816326530612244,0.0714285714285714,0.0612244897959183,0.0463108320251177,0.0612244897959183,0.0596546310832025,0.0259026687598116,0.0400313971742543,14,10.980392156862743,5,3.9215686274509807,103,557,612,0.6158,False,3,0,0,-370.9,-0.2909019607843137,,0.6463,26.0,computed,20.3921568627451,0.08078431372549019,0.43686274509803924,0.48
AT1G65240,AT1G65240.1,0,depleted,False,0.2803297997644287,0.3109540636042402,0.2202591283863368,0.1884570082449941,0.591283863368669,0.408716136631331,1698,0.0925162050677666,0.0783736004714201,0.0548025928108426,0.0548025928108426,0.0500883912787271,0.1107837360047142,0.079552150854449,0.0707130229817324,0.0713022981732469,0.0612846199175014,0.0518562168532704,0.0359457866823806,0.0665880966411314,0.0601060695344725,0.0341779611078373,0.0271066588096641,24,14.13427561837456,9,5.30035335689046,174,96,1425,0.6771,False,3,0,0,-467.0,-0.2750294464075383,,0.6384,32.0,computed,18.84570082449941,0.10247349823321555,0.05653710247349823,0.8392226148409894
AT1G65346,AT1G65346.1,0,depleted,False,0.2926829268292683,0.2764227642276423,0.1869918699186991,0.2439024390243902,0.5691056910569106,0.4308943089430894,369,0.1005434782608695,0.0625,0.0543478260869565,0.0733695652173913,0.0733695652173913,0.0733695652173913,0.046195652173913,0.0842391304347826,0.0516304347826086,0.0434782608695652,0.0570652173913043,0.0353260869565217,0.0652173913043478,0.0978260869565217,0.029891304347826,0.0516304347826086,8,21.680216802168022,3,8.130081300813009,0,73,366,0.589,True,3,0,0,-88.3,-0.2392953929539295,,0.6179,6.0,computed,16.260162601626018,0.0,0.1978319783197832,0.991869918699187
AT1G65540,AT1G65540.3,1,HS,False,0.3015764222069911,0.2957505140507196,0.2340644276901987,0.1686086360520904,0.5973269362577107,0.4026730637422892,2918,0.1014741172437435,0.0767912238601302,0.0867329448063078,0.0366815221117586,0.0565649640041138,0.0983887555707919,0.075419952005485,0.0654782310593075,0.0891326705519369,0.051079876585533,0.0500514226945491,0.0435378813849845,0.054508056222146,0.069592046623243,0.0219403496743229,0.0226259856016455,27,9.252912954078136,12,4.11240575736806,455,252,2208,0.6825,False,3,0,0,-829.7,-0.2843385880740233,,0.6498,36.0,computed,12.33721727210418,0.15592871830020563,0.08636052090472926,0.7566826593557231
AT1G66400,AT1G66400.1,0,depleted,False,0.32,0.361025641025641,0.1948717948717948,0.1241025641025641,0.681025641025641,0.318974358974359,975,0.1252566735112936,0.1078028747433264,0.055441478439425,0.0318275154004106,0.068788501026694,0.1468172484599589,0.082135523613963,0.0626283367556468,0.0862422997946611,0.0574948665297741,0.0338809034907597,0.0174537987679671,0.0390143737166324,0.0492813141683778,0.0236139630390143,0.0123203285420944,6,6.153846153846154,4,4.102564102564103,64,437,471,0.7277,False,3,0,0,-216.5,-0.222051282051282,,0.6195,17.0,computed,17.435897435897438,0.06564102564102564,0.4482051282051282,0.48307692307692307
AT1G66430,AT1G66430.1,1,HS,False,0.2774741955069824,0.3078324225865209,0.2179720704310868,0.1967213114754098,0.5853066180935034,0.4146933819064967,1647,0.091737545565006,0.0722964763061968,0.0680437424058323,0.0449574726609963,0.0613608748481166,0.0990279465370595,0.0814094775212636,0.0662211421628189,0.0710814094775212,0.0583232077764277,0.040097205346294,0.048602673147023,0.0534629404617253,0.0777642770352369,0.028554070473876,0.0370595382746051,18,10.92896174863388,7,4.250151791135398,143,349,1152,0.6791,False,3,0,0,-448.8,-0.2724954462659381,,0.6181,27.0,computed,16.39344262295082,0.08682452944748027,0.2119004250151791,0.6994535519125683
AT1G66500,AT1G66500.1,0,depleted,False,0.2945638432364096,0.3109987357774968,0.2041719342604298,0.1902654867256637,0.6055625790139064,0.3944374209860936,1582,0.1018342820999367,0.0866540164452878,0.0619860847564832,0.0442757748260594,0.0575585072738772,0.1049968374446552,0.0695762175838077,0.0790638836179633,0.075268817204301,0.0594560404807084,0.0335230866540164,0.0354206198608475,0.0600885515496521,0.0600885515496521,0.0392156862745098,0.0309930423782416,18,11.378002528445004,8,5.056890012642225,149,182,1248,0.7143,False,3,0,0,-384.2,-0.2428571428571428,,0.5929,29.0,computed,18.331226295828063,0.09418457648546144,0.11504424778761062,0.7888748419721872
AT1G66530,AT1G66530.1,1,NS,False,0.2836328314715881,0.2855755220981059,0.2340942204953861,0.1966974259349198,0.569208353569694,0.430791646430306,2059,0.097181729834791,0.0689990281827016,0.0704567541302235,0.0471331389698736,0.0529640427599611,0.097181729834791,0.0806608357628765,0.0549076773566569,0.0787172011661807,0.0519922254616132,0.0524781341107871,0.0510204081632653,0.0549076773566569,0.0675413022351797,0.0306122448979591,0.043245869776482,18,8.742107819329771,4,1.9426906265177268,133,153,1770,0.6863,False,3,0,0,-589.8,-0.2864497328800388,,0.6294,35.0,computed,16.99854298203011,0.06459446333171442,0.07430791646430306,0.8596406022340942
AT1G66820,AT1G66820.1,0,depleted,False,0.3117408906882591,0.3022941970310391,0.1956815114709851,0.1902834008097166,0.6140350877192983,0.3859649122807017,741,0.1243243243243243,0.1067567567567567,0.0351351351351351,0.0459459459459459,0.0702702702702702,0.1027027027027027,0.0527027027027027,0.0756756756756756,0.0527027027027027,0.05,0.0648648648648648,0.0283783783783783,0.0648648648648648,0.0432432432432432,0.0432432432432432,0.0391891891891891,9,12.145748987854253,6,8.097165991902834,206,205,327,0.7463,False,3,0,0,-184.0,-0.2483130904183536,,0.6019,11.0,computed,14.84480431848853,0.27800269905533065,0.2766531713900135,0.44129554655870445
AT1G67870,AT1G67870.1,1,HS,False,0.3032600454890068,0.2084912812736921,0.2729340409401061,0.2153146322971948,0.511751326762699,0.488248673237301,1319,0.082701062215478,0.0766312594840667,0.0735963581183611,0.0705614567526555,0.0599393019726858,0.0500758725341426,0.0660091047040971,0.0326251896813353,0.0606980273141122,0.047040971168437,0.0986342943854324,0.0667678300455235,0.0993930197268588,0.0349013657056145,0.0349013657056145,0.0455235204855842,17,12.888551933282791,5,3.7907505686125855,108,371,837,0.69,False,3,0,0,-387.5,-0.2937831690674753,,0.6035,20.0,computed,15.163002274450342,0.08188021228203184,0.2812736921910538,0.6345716451857468
AT1G68100,AT1G68100.1,1,HS,False,0.2552617377226119,0.3135456017269293,0.2234214786832164,0.2077711818672423,0.5688073394495413,0.4311926605504587,1853,0.0755939524838013,0.0766738660907127,0.050755939524838,0.0523758099352051,0.0410367170626349,0.1058315334773218,0.0804535637149028,0.08585313174946,0.0691144708423326,0.0534557235421166,0.0620950323974082,0.038876889848812,0.0696544276457883,0.0777537796976241,0.0296976241900647,0.0307775377969762,17,9.174311926605505,7,3.777657852131679,225,218,1407,0.6927,False,3,0,0,-540.7,-0.2917970858067998,,0.6368,29.0,computed,15.650296815974096,0.12142471667566108,0.11764705882352941,0.7593092282784674
AT1G68185,AT1G68185.2,1,NS,False,0.3200740055504162,0.2941720629047178,0.2044403330249768,0.1813135985198889,0.6142460684551342,0.3857539315448658,1081,0.1203703703703703,0.0898148148148148,0.062037037037037,0.0481481481481481,0.0481481481481481,0.0972222222222222,0.074074074074074,0.075,0.0861111111111111,0.0462962962962962,0.0416666666666666,0.0305555555555555,0.0648148148148148,0.0611111111111111,0.0268518518518518,0.0277777777777777,15,13.876040703052729,9,8.325624421831638,21,274,783,0.6533,False,3,0,0,-248.4,-0.2297872340425532,,0.6216,21.0,computed,19.42645698427382,0.01942645698427382,0.2534690101757632,0.7243293246993524
AT1G68310,AT1G68310.1,0,depleted,False,0.3072847682119205,0.304635761589404,0.1920529801324503,0.1960264900662251,0.6119205298013245,0.3880794701986755,755,0.0941644562334217,0.0822281167108753,0.0676392572944297,0.0636604774535809,0.0610079575596817,0.0994694960212201,0.0702917771883289,0.0742705570291777,0.0782493368700265,0.0583554376657824,0.0291777188328912,0.026525198938992,0.0742705570291777,0.0649867374005305,0.0238726790450928,0.0318302387267904,11,14.56953642384106,4,5.298013245033113,51,224,477,0.6786,False,3,0,0,-182.1,-0.2411920529801324,,0.6013,13.0,computed,17.218543046357617,0.06754966887417219,0.29668874172185433,0.6317880794701987
AT1G68660,AT1G68660.1,1,HS,False,0.2989449003516999,0.3036342321219226,0.208675263774912,0.1887456037514654,0.6025791324736225,0.3974208675263775,853,0.1056338028169014,0.0762910798122065,0.0575117370892018,0.0586854460093896,0.062206572769953,0.1009389671361502,0.0809859154929577,0.0598591549295774,0.0633802816901408,0.0610328638497652,0.0481220657276995,0.0363849765258215,0.0669014084507042,0.0657276995305164,0.022300469483568,0.034037558685446,18,21.101992966002346,9,10.550996483001173,166,207,477,0.7005,False,3,0,0,-223.0,-0.2614302461899179,,0.6166,17.0,computed,19.929660023446658,0.19460726846424384,0.24267291910902697,0.5592028135990621
AT1G68680,AT1G68680.1,1,both,False,0.3189897100093545,0.3227315247895229,0.19644527595884,0.1618334892422825,0.6417212347988774,0.3582787652011225,1069,0.1245318352059925,0.095505617977528,0.0608614232209737,0.0383895131086142,0.0655430711610486,0.1132958801498127,0.0730337078651685,0.0702247191011236,0.0674157303370786,0.0617977528089887,0.0374531835205992,0.0299625468164794,0.0608614232209737,0.0524344569288389,0.0252808988764044,0.0234082397003745,14,13.096351730589337,6,5.612722170252573,121,720,225,0.6611,False,3,0,0,-234.5,-0.2193638914873713,,0.6024,24.0,computed,22.45088868101029,0.11318989710009354,0.6735266604303087,0.21047708138447146
AT1G68945,AT1G68945.1,0,depleted,False,0.3476482617586912,0.2719836400817996,0.1901840490797546,0.1901840490797546,0.6196319018404908,0.3803680981595092,489,0.1331967213114754,0.0881147540983606,0.0758196721311475,0.0512295081967213,0.0614754098360655,0.096311475409836,0.055327868852459,0.0594262295081967,0.081967213114754,0.0327868852459016,0.0389344262295082,0.0368852459016393,0.0717213114754098,0.055327868852459,0.0204918032786885,0.040983606557377,9,18.404907975460123,6,12.269938650306749,319,23,144,0.6087,False,3,0,0,-117.3,-0.2398773006134969,,0.593,10.0,computed,20.449897750511248,0.6523517382413088,0.04703476482617587,0.294478527607362
AT1G69010,AT1G69010.1,1,NS,False,0.3337084974676421,0.2594259988745076,0.2025886325267304,0.2042768711311198,0.5931344963421497,0.4068655036578503,1777,0.1227477477477477,0.0760135135135135,0.0765765765765765,0.0585585585585585,0.0563063063063063,0.0793918918918918,0.0596846846846846,0.0641891891891891,0.0777027027027027,0.0461711711711711,0.0371621621621621,0.0411036036036036,0.0771396396396396,0.0579954954954954,0.0292792792792792,0.0399774774774774,26,14.631401238041644,12,6.752954417557682,175,666,933,0.6126,False,3,0,0,-425.69,-0.2395554305008441,,0.5841,27.0,computed,15.194147439504784,0.09848058525604952,0.37478897017445134,0.5250422059651098
AT1G69370,AT1G69370.1,1,HS,False,0.2910388580491673,0.2997620935765265,0.1911181601903251,0.2180808881839809,0.5908009516256939,0.4091990483743061,1261,0.0992063492063492,0.0682539682539682,0.065079365079365,0.0587301587301587,0.0539682539682539,0.1055555555555555,0.0626984126984127,0.0777777777777777,0.0769841269841269,0.0452380952380952,0.0341269841269841,0.0349206349206349,0.0611111111111111,0.0801587301587301,0.0293650793650793,0.0468253968253968,25,19.825535289452816,11,8.72323552735924,142,168,948,0.6786,False,3,0,0,-294.98,-0.2339254559873116,,0.5615,25.0,computed,19.825535289452816,0.11260904044409199,0.13322759714512292,0.7517842981760507
AT1G69510,AT1G69510.2,1,HS,False,0.3105656350053362,0.295624332977588,0.2113127001067236,0.1824973319103522,0.6061899679829242,0.3938100320170757,937,0.110042735042735,0.0811965811965812,0.0641025641025641,0.0555555555555555,0.0544871794871794,0.1111111111111111,0.0758547008547008,0.0534188034188034,0.0897435897435897,0.0384615384615384,0.0405982905982906,0.0427350427350427,0.0566239316239316,0.0641025641025641,0.0309829059829059,0.0309829059829059,14,14.941302027748131,6,6.403415154749199,324,199,411,0.6131,False,3,0,0,-205.0,-0.2187833511205976,,0.6361,18.0,computed,19.2102454642476,0.3457844183564568,0.21237993596584845,0.4386339381003202
AT1G69530,AT1G69530.3,1,NS,False,0.2760968229954614,0.2987897125567322,0.2133131618759455,0.2118003025718608,0.5748865355521936,0.4251134644478063,1322,0.0878122634367903,0.0635881907645723,0.0643451930355791,0.060560181680545,0.060560181680545,0.105223315669947,0.0613171839515518,0.0719152157456472,0.0590461771385314,0.0613171839515518,0.0514761544284632,0.0416351249053747,0.0688872066616199,0.0688872066616199,0.036336109008327,0.0370931112793338,16,12.10287443267776,7,5.29500756429652,198,296,825,0.6723,False,3,0,0,-351.7,-0.266036308623298,,0.6112,24.0,computed,18.15431164901664,0.14977307110438728,0.22390317700453857,0.624054462934947
AT1G70440,AT1G70440.1,0,depleted,False,0.3138211382113821,0.2878048780487804,0.1951219512195122,0.2032520325203252,0.6016260162601627,0.3983739837398374,1230,0.113913751017087,0.0748576078112286,0.0626525630593978,0.0626525630593978,0.0545158665581773,0.0943856794141578,0.0537021969080553,0.0846216436126932,0.0797396257119609,0.0512611879576891,0.0382424735557363,0.0260374288039056,0.065907241659886,0.0675345809601301,0.0406834825061025,0.0292921074043938,18,14.634146341463415,12,9.75609756097561,116,196,915,0.6786,False,3,0,0,-288.4,-0.2344715447154471,,0.6081,22.0,computed,17.88617886178862,0.0943089430894309,0.15934959349593497,0.7439024390243902
AT1G70580,AT1G70580.1,1,both,False,0.2943903569772833,0.2892906815020862,0.2165044042651831,0.1998145572554474,0.5836810384793695,0.4163189615206305,2157,0.099721706864564,0.0695732838589981,0.0728200371057514,0.0519480519480519,0.0528756957328385,0.0932282003710575,0.0705009276437847,0.0728200371057514,0.073747680890538,0.0584415584415584,0.046382189239332,0.0380333951762523,0.0681818181818181,0.0681818181818181,0.0269016697588126,0.0366419294990723,22,10.199350950394066,10,4.6360686138154845,485,226,1443,0.6637,False,3,0,0,-566.5,-0.2626332869726472,,0.6277,40.0,computed,18.544274455261938,0.22484932777005098,0.10477515067222995,0.6689847009735744
AT1G70710,AT1G70710.1,1,both,False,0.2551657856799615,0.284478616049976,0.2042287361845266,0.2561268620855358,0.5396444017299376,0.4603555982700624,2081,0.0822115384615384,0.0615384615384615,0.0495192307692307,0.0620192307692307,0.0586538461538461,0.09375,0.0504807692307692,0.0817307692307692,0.0538461538461538,0.0528846153846153,0.0524038461538461,0.0447115384615384,0.060576923076923,0.0759615384615384,0.0519230769230769,0.0677884615384615,27,12.974531475252284,14,6.727534839019702,375,227,1476,0.6652,False,3,0,0,-581.2,-0.279288803459875,,0.5699,36.0,computed,17.299375300336376,0.1802018260451706,0.1090821720326766,0.7092743873137914
AT1G70760,AT1G70760.1,0,depleted,False,0.3300970873786408,0.2584951456310679,0.183252427184466,0.2281553398058252,0.5885922330097088,0.4114077669902912,824,0.1057108140947752,0.0862697448359659,0.0704738760631834,0.0680437424058323,0.0607533414337788,0.0656136087484811,0.0571081409477521,0.0753341433778857,0.0692588092345079,0.0413122721749696,0.0352369380315917,0.0364520048602673,0.094775212636695,0.0643985419198055,0.0206561360874848,0.048602673147023,15,18.203883495145632,6,7.281553398058253,65,183,573,0.6885,False,3,0,0,-184.8,-0.2242718446601941,,0.5801,18.0,computed,21.844660194174757,0.07888349514563107,0.2220873786407767,0.6953883495145631
AT1G70790,AT1G70790.1,1,both,False,0.3041666666666666,0.3141666666666666,0.2158333333333333,0.1658333333333333,0.6183333333333333,0.3816666666666666,1200,0.1050875729774812,0.0950792326939116,0.067556296914095,0.036697247706422,0.0658882402001668,0.1034195162635529,0.0775646371976647,0.067556296914095,0.0783986655546288,0.0583819849874895,0.0483736447039199,0.0300250208507089,0.055045871559633,0.0575479566305254,0.0216847372810675,0.0316930775646372,16,13.333333333333334,6,5.0,225,417,555,0.6787,False,3,0,0,-294.3,-0.24525,,0.6083,20.0,computed,16.666666666666668,0.1875,0.3475,0.4625
AT1G70880,AT1G70880.1,0,depleted,False,0.3170234454638124,0.2691131498470948,0.2283384301732925,0.1855249745158002,0.5861365953109072,0.4138634046890928,981,0.1071428571428571,0.0785714285714285,0.0714285714285714,0.060204081632653,0.0663265306122449,0.0765306122448979,0.0632653061224489,0.0632653061224489,0.0816326530612244,0.0612244897959183,0.0540816326530612,0.0316326530612244,0.0622448979591836,0.0530612244897959,0.0387755102040816,0.0306122448979591,18,18.34862385321101,7,7.135575942915392,261,240,477,0.6333,False,3,0,0,-246.6,-0.2513761467889908,,0.6116,23.0,computed,23.44546381243629,0.26605504587155965,0.24464831804281345,0.48623853211009177
AT1G71040,AT1G71040.1,1,NS,False,0.3051189036678758,0.2664248286981056,0.1970979443772672,0.2313583232567513,0.5715437323659814,0.4284562676340185,2481,0.1,0.0766129032258064,0.0544354838709677,0.0741935483870967,0.0564516129032258,0.0862903225806451,0.0524193548387096,0.0709677419354838,0.0677419354838709,0.0483870967741935,0.0423387096774193,0.0387096774193548,0.0810483870967742,0.0552419354838709,0.0475806451612903,0.0475806451612903,31,12.494961708988312,12,4.836759371221282,259,476,1743,0.6702,False,3,0,0,-629.6,-0.2537686416767432,,0.5796,49.0,computed,19.750100765820235,0.10439338976219266,0.19185812172511085,0.7025392986698912
AT1G71740,AT1G71740.1,0,depleted,False,0.2493638676844783,0.2798982188295165,0.2544529262086514,0.2162849872773536,0.5292620865139949,0.4707379134860051,393,0.0637755102040816,0.0739795918367346,0.0637755102040816,0.0459183673469387,0.0357142857142857,0.0816326530612244,0.0918367346938775,0.0714285714285714,0.0918367346938775,0.0561224489795918,0.0586734693877551,0.048469387755102,0.0561224489795918,0.0688775510204081,0.0408163265306122,0.0510204081632653,7,17.811704834605596,0,0.0,0,78,390,0.5385,True,3,0,0,-104.1,-0.2648854961832061,,0.6005,11.0,computed,27.989821882951652,0.0,0.1984732824427481,0.9923664122137404
AT1G71790,AT1G71790.1,1,both,False,0.2676812891674127,0.3025962399283796,0.2426141450313339,0.1871083258728737,0.5702775290957923,0.4297224709042077,1117,0.078853046594982,0.0806451612903225,0.0698924731182795,0.0385304659498207,0.0492831541218638,0.0922939068100358,0.0851254480286738,0.0761648745519713,0.0851254480286738,0.0582437275985663,0.060931899641577,0.0376344086021505,0.0546594982078853,0.07168458781362,0.0259856630824372,0.0349462365591397,8,7.162041181736795,1,0.8952551477170994,64,282,768,0.6099,False,3,0,0,-316.9,-0.2837063563115488,,0.6464,16.0,computed,14.32408236347359,0.05729632945389436,0.25246195165622204,0.6875559534467324
AT1G72010,AT1G72010.1,1,HS,False,0.2549476135040745,0.2962747380675203,0.2316647264260768,0.2171129220023283,0.5512223515715948,0.4487776484284051,1718,0.0728013977868375,0.0722189866045428,0.0652300524170064,0.0448456610366919,0.0448456610366919,0.0995923121723937,0.0681421083284799,0.0838672102504368,0.0658124635993011,0.05824111822947,0.0559114735002912,0.0518345952242283,0.0716365754222481,0.0658124635993011,0.0425160163075131,0.0366919044845661,16,9.31315483119907,9,5.238649592549476,286,304,1125,0.6316,False,3,0,0,-497.5,-0.289580908032596,,0.6321,20.0,computed,11.641443538998836,0.16647264260768335,0.1769499417927823,0.6548311990686845
AT1G72550,AT1G72550.1,1,HS,False,0.3030973451327434,0.2973451327433628,0.2026548672566371,0.1969026548672566,0.6004424778761062,0.3995575221238938,2260,0.099601593625498,0.0854360336432049,0.0624169986719787,0.0557768924302788,0.0571049136786188,0.0991589198760513,0.0792386011509517,0.0615316511730854,0.0787959274015051,0.0482514386896857,0.0349712262062859,0.0407259849490925,0.0677290836653386,0.064630367419212,0.0261177512173528,0.0385126162018592,26,11.504424778761065,9,3.9823008849557526,204,259,1794,0.695,False,3,0,0,-592.6,-0.262212389380531,,0.6195,42.0,computed,18.58407079646018,0.09026548672566372,0.11460176991150442,0.7938053097345132
AT1G72610,AT1G72610.1,0,depleted,False,0.2416756176154672,0.3039742212674543,0.1825993555316863,0.271750805585392,0.5456498388829216,0.4543501611170784,931,0.0827956989247311,0.0397849462365591,0.0483870967741935,0.0709677419354838,0.0440860215053763,0.0967741935483871,0.0634408602150537,0.0989247311827957,0.043010752688172,0.0569892473118279,0.0397849462365591,0.043010752688172,0.0709677419354838,0.110752688172043,0.0311827956989247,0.0591397849462365,19,20.40816326530612,10,10.741138560687432,116,188,624,0.6755,False,3,0,0,-220.44,-0.2367776584317937,,0.5414,14.0,computed,15.037593984962406,0.12459720730397422,0.20193340494092374,0.6702470461868958
